captured_at	kick_off	min_to_ko	type	match	bet	odds	confidence	change	opening	edge	fair_odds	kelly	reason
15:54:45	16:00	5	STEAM	Al Khor vs Lusail	1 (Al Khor)	1.94	80%	-12.6%	2.22				Steam move: odds dropped -12.6% | Sustained odds drop: 2.22 → 1.94 (-12.6%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Real Madrid W vs Espanyol W	2 (Espanyol W)	12.88	80%	-20.4%	16.18				Steam move: odds dropped -20.4% | Sustained odds drop: 16.18 → 12.88 (-20.4%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Gran Pena vs Montaneros	X (Draw)	2.95	80%	-6.7%	3.16				Steam move: odds dropped -6.7% | Sustained odds drop: 3.16 → 2.95 (-6.7%) | Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Zuera vs Binefar	2 (Binefar)	1.97	80%	-7.5%	2.13				Steam move: odds dropped -7.5% | Sustained odds drop: 2.13 → 1.97 (-7.5%) | Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 118 snapshots — robust data
15:54:45	16:00	5	STEAM	San Ignacio vs SD Deusto	2 (SD Deusto)	3.66	80%	-10.5%	4.09				Steam move: odds dropped -10.5% | Sustained odds drop: 4.09 → 3.66 (-10.5%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 224 snapshots — robust data
15:54:45	16:00	5	STEAM	Servette Geneve FC W vs Zurich W	2 (Zurich W)	4.13	80%	-31.1%	5.99				Steam move: odds dropped -31.1% | Sustained odds drop: 5.99 → 4.13 (-31.1%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 224 snapshots — robust data
15:54:45	16:00	5	STEAM	Aucas (Ecu) vs Tecnico U. (Ecu)	2 (Tecnico U. (Ecu))	3.20	80%	-16.0%	3.81				Steam move: odds dropped -16.0% | Sustained odds drop: 3.81 → 3.20 (-16.0%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 49 snapshots — robust data
15:54:45	16:00	5	STEAM	FC Alpendorada vs Leca	2 (Leca)	2.33	65%	-7.5%	2.52				Steam move: odds dropped -7.5% | Sustained odds drop: 2.52 → 2.33 (-7.5%) | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Al Markhiya vs Al Bidda	X (Draw)	3.33	65%	-7.5%	3.60				Steam move: odds dropped -7.5% | Sustained odds drop: 3.60 → 3.33 (-7.5%) | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Al-Waab vs Muaither SC	X (Draw)	3.24	65%	-6.1%	3.45				Steam move: odds dropped -6.1% | Sustained odds drop: 3.45 → 3.24 (-6.1%) | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Belchite 97 vs Cuarte	X (Draw)	3.05	65%	-7.6%	3.30				Steam move: odds dropped -7.6% | Sustained odds drop: 3.30 → 3.05 (-7.6%) | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	STEAM	Flora W (Est) vs RFS W (Lat)	1 (Flora W (Est))	1.48	65%	-5.7%	1.57				Steam move: odds dropped -5.7% | Sustained odds drop: 1.57 → 1.48 (-5.7%) | Only 5 min to kick-off — late data is more reliable | 224 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	Ordino vs Inter Escaldes	1 (Ordino)	12.37	50%	-26.2%	16.76				Sustained odds drop: 16.76 → 12.37 (-26.2%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 226 snapshots — robust data
15:54:45	16:00	5	LATE_SHARP	Dudelange vs Kaerjeng	2 (Kaerjeng)	6.71	50%	+0.4%	6.68				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	Warri Wolves vs El Kanemi	X (Draw)	3.22	50%	-10.6%	3.60				Sustained odds drop: 3.60 → 3.22 (-10.6%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	Rio Ave W vs Racing Power W	1 (Rio Ave W)	2.25	50%	-49.3%	4.44				Sustained odds drop: 4.44 → 2.25 (-49.3%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	Real Madrid W vs Espanyol W	X (Draw)	6.83	50%	-16.6%	8.19				Sustained odds drop: 8.19 → 6.83 (-16.6%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	San Ignacio vs SD Deusto	X (Draw)	2.86	50%	-10.9%	3.21				Sustained odds drop: 3.21 → 2.86 (-10.9%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 224 snapshots — robust data
15:54:45	16:00	5	SUSTAINED_DROP	Servette Geneve FC W vs Zurich W	X (Draw)	3.63	50%	-11.5%	4.10				Sustained odds drop: 4.10 → 3.63 (-11.5%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 224 snapshots — robust data
15:54:45	16:00	5	MIXED	Stade Renard vs Cotonsport	X (Draw)	2.69	30%	-4.6%	2.82				Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	MIXED	Union Berlin W vs Jena W	2 (Jena W)	7.69	30%	-2.3%	7.87				Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 225 snapshots — robust data
15:54:45	16:00	5	MIXED	Toronto FC (Can) vs AIK (Swe)	1 (Toronto FC (Can))	2.25	30%	-3.0%	2.32				Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 87 snapshots — robust data
16:08:05	16:15	7	STEAM	Castellonense vs Roda	2 (Roda)	5.35	80%	-23.5%	6.99				Steam move: odds dropped -23.5% | Sustained odds drop: 6.99 → 5.35 (-23.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 228 snapshots — robust data
16:08:05	16:15	7	SUSTAINED_DROP	Castellonense vs Roda	X (Draw)	3.31	50%	-12.9%	3.80				Sustained odds drop: 3.80 → 3.31 (-12.9%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 228 snapshots — robust data
16:08:05	16:15	7	MIXED	Sevilla vs Girona	1 (Sevilla)	2.05	30%	-3.3%	2.12				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 317 snapshots — robust data
16:08:05	16:15	7	MIXED	Dep. La Coruna vs Albacete	1 (Dep. La Coruna)	1.69	30%	-4.5%	1.77				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 228 snapshots — robust data
16:22:37	16:30	7	STEAM	Vittoriosa vs Marsa	1 (Vittoriosa)	2.07	95%	-11.5%	2.34				Steam move: odds dropped -11.5% | Sustained odds drop: 2.34 → 2.07 (-11.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Nacional vs Casa Pia	1 (Nacional)	1.83	95%	-14.5%	2.14				Steam move: odds dropped -14.5% | Sustained odds drop: 2.14 → 1.83 (-14.5%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Torreense vs Leiria	2 (Leiria)	3.21	95%	-9.6%	3.55				Steam move: odds dropped -9.6% | Sustained odds drop: 3.55 → 3.21 (-9.6%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Al Arabi vs Al Adalah	1 (Al Arabi)	2.53	95%	-10.0%	2.81				Steam move: odds dropped -10.0% | Sustained odds drop: 2.81 → 2.53 (-10.0%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	LATE_SHARP	Arnedo vs UD Logrones B	1 (Arnedo)	3.12	95%	-21.0%	3.95				Late sharp move detected on 1 | Steam move: odds dropped -21.0% | Sustained odds drop: 3.95 → 3.12 (-21.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	STEAM	Al Buqaa vs Al Ramtha	2 (Al Ramtha)	1.72	80%	-7.5%	1.86				Steam move: odds dropped -7.5% | Sustained odds drop: 1.86 → 1.72 (-7.5%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Montehermoso vs Gevora	X (Draw)	2.78	80%	-5.8%	2.95				Steam move: odds dropped -5.8% | Sustained odds drop: 2.95 → 2.78 (-5.8%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	STEAM	Tuilla vs Mosconia	X (Draw)	3.26	80%	-10.4%	3.64				Steam move: odds dropped -10.4% | Sustained odds drop: 3.64 → 3.26 (-10.4%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	STEAM	Peralada vs Mollerussa	2 (Mollerussa)	3.60	80%	-8.6%	3.94				Steam move: odds dropped -8.6% | Sustained odds drop: 3.94 → 3.60 (-8.6%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Galapagar vs San Sebastian Reyes B	2 (San Sebastian Reyes B)	2.90	80%	-8.8%	3.18				Steam move: odds dropped -8.8% | Sustained odds drop: 3.18 → 2.90 (-8.8%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Lausanne vs St. Gallen	1 (Lausanne)	2.10	80%	-6.2%	2.24				Steam move: odds dropped -6.2% | Sustained odds drop: 2.24 → 2.10 (-6.2%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Basel vs Zurich	1 (Basel)	1.49	80%	-7.4%	1.61				Steam move: odds dropped -7.4% | Sustained odds drop: 1.61 → 1.49 (-7.4%) | Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	STEAM	Tallinna Kalev (Est) vs Parnu JK Vaprus (Est)	X (Draw)	4.36	80%	-10.5%	4.87				Steam move: odds dropped -10.5% | Sustained odds drop: 4.87 → 4.36 (-10.5%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 57 snapshots — robust data
16:22:37	16:30	7	STEAM	Andorra CF vs Huesca B	X (Draw)	2.84	65%	-6.9%	3.05				Steam move: odds dropped -6.9% | Sustained odds drop: 3.05 → 2.84 (-6.9%) | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	LATE_SHARP	Vittoriosa vs Marsa	2 (Marsa)	2.92	50%	+14.5%	2.55				Late sharp move detected on 2 | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	SUSTAINED_DROP	Andorra CF vs Huesca B	1 (Andorra CF)	3.65	50%	-13.3%	4.21				Sustained odds drop: 4.21 → 3.65 (-13.3%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	SUSTAINED_DROP	Tuilla vs Mosconia	1 (Tuilla)	4.79	50%	-17.0%	5.77				Sustained odds drop: 5.77 → 4.79 (-17.0%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 126 snapshots — robust data
16:22:37	16:30	7	SUSTAINED_DROP	Peralada vs Mollerussa	X (Draw)	2.75	50%	-17.9%	3.35				Sustained odds drop: 3.35 → 2.75 (-17.9%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	SUSTAINED_DROP	Tallinna Kalev (Est) vs Parnu JK Vaprus (Est)	1 (Tallinna Kalev (Est))	3.57	50%	-22.9%	4.63				Sustained odds drop: 4.63 → 3.57 (-22.9%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 57 snapshots — robust data
16:22:37	16:30	7	MIXED	Etoile Filante vs CFFEB	X (Draw)	2.58	30%	-4.8%	2.71				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 232 snapshots — robust data
16:22:37	16:30	7	MIXED	Jaraiz vs CD Calamonte	1 (Jaraiz)	1.34	30%	-2.9%	1.38				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:22:37	16:30	7	MIXED	Epila vs CF Illueca	X (Draw)	3.30	30%	-4.9%	3.47				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 231 snapshots — robust data
16:37:34	16:45	7	STEAM	Sonseca vs Huracan de Balazote	1 (Sonseca)	3.02	80%	-17.7%	3.67				Steam move: odds dropped -17.7% | Sustained odds drop: 3.67 → 3.02 (-17.7%) | Strong drop >8% | Only 7 min to kick-off — late data is more reliable | 104 snapshots — robust data
16:37:34	16:45	7	MIXED	Groningen vs PSV	2 (PSV)	1.66	30%	-3.5%	1.72				Other outcomes rising while this drops — market consensus | Only 7 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	STEAM	Seravezza Pozzi vs Camaiore	1 (Seravezza Pozzi)	1.48	95%	-9.2%	1.63				Steam move: odds dropped -9.2% | Sustained odds drop: 1.63 → 1.48 (-9.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	CDFC Calzada vs Autol	1 (CDFC Calzada)	1.29	95%	-11.0%	1.45				Steam move: odds dropped -11.0% | Sustained odds drop: 1.45 → 1.29 (-11.0%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 104 snapshots — robust data
16:51:22	17:00	9	LATE_SHARP	Atletico Albericia vs Guarnizo	2 (Guarnizo)	4.09	95%	-16.7%	4.91				Late sharp move detected on 2 | Steam move: odds dropped -16.7% | Sustained odds drop: 4.91 → 4.09 (-16.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	LATE_SHARP	CD Colindres vs Revilla	1 (CD Colindres)	1.98	95%	-21.1%	2.51				Late sharp move detected on 1 | Steam move: odds dropped -21.1% | Sustained odds drop: 2.51 → 1.98 (-21.1%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	STEAM	Almazan vs Palencia CF	X (Draw)	2.56	95%	-10.2%	2.85				Steam move: odds dropped -10.2% | Sustained odds drop: 2.85 → 2.56 (-10.2%) | Strong drop >8% | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 104 snapshots — robust data
16:51:22	17:00	9	STEAM	Rivers United (Nga) vs Pyramids (Egy)	X (Draw)	2.88	80%	-14.0%	3.35				Steam move: odds dropped -14.0% | Sustained odds drop: 3.35 → 2.88 (-14.0%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:51:22	17:00	9	STEAM	Stade Malien (Mli) vs Esperance Tunis (Tun)	X (Draw)	2.65	80%	-13.7%	3.07				Steam move: odds dropped -13.7% | Sustained odds drop: 3.07 → 2.65 (-13.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:51:22	17:00	9	STEAM	Sturm Graz vs Ried	2 (Ried)	2.87	80%	-19.8%	3.58				Steam move: odds dropped -19.8% | Sustained odds drop: 3.58 → 2.87 (-19.8%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Chemal vs Tevragh-Zeina	X (Draw)	2.68	80%	-11.0%	3.01				Steam move: odds dropped -11.0% | Sustained odds drop: 3.01 → 2.68 (-11.0%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Hearts W vs Aberdeen W	2 (Aberdeen W)	27.00	80%	-11.9%	30.66				Steam move: odds dropped -11.9% | Sustained odds drop: 30.66 → 27.00 (-11.9%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Alfaro vs Beasain	2 (Beasain)	2.25	80%	-16.7%	2.70				Steam move: odds dropped -16.7% | Sustained odds drop: 2.70 → 2.25 (-16.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Lorca Deportiva vs UCAM Murcia	2 (UCAM Murcia)	2.36	80%	-5.6%	2.50				Steam move: odds dropped -5.6% | Sustained odds drop: 2.50 → 2.36 (-5.6%) | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Orihuela vs Socuellamos	2 (Socuellamos)	6.95	80%	-16.0%	8.27				Steam move: odds dropped -16.0% | Sustained odds drop: 8.27 → 6.95 (-16.0%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Cardassar vs Santanyi	X (Draw)	3.03	80%	-10.6%	3.39				Steam move: odds dropped -10.6% | Sustained odds drop: 3.39 → 3.03 (-10.6%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Olimpico de Totana vs EG El Palmar CF	2 (EG El Palmar CF)	4.90	80%	-8.8%	5.37				Steam move: odds dropped -8.8% | Sustained odds drop: 5.37 → 4.90 (-8.8%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Bidezarra vs Pena	2 (Pena)	1.68	80%	-9.7%	1.86				Steam move: odds dropped -9.7% | Sustained odds drop: 1.86 → 1.68 (-9.7%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 239 snapshots — robust data
16:51:22	17:00	9	STEAM	Puertollano C.F. vs Illescas	1 (Puertollano C.F.)	1.37	80%	-6.8%	1.47				Steam move: odds dropped -6.8% | Sustained odds drop: 1.47 → 1.37 (-6.8%) | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	STEAM	Castro vs Cayon	2 (Cayon)	2.12	80%	-5.4%	2.24				Steam move: odds dropped -5.4% | Sustained odds drop: 2.24 → 2.12 (-5.4%) | Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	STEAM	Ontinyent 1931 vs Jove Español	2 (Jove Español)	4.21	80%	-15.1%	4.96				Steam move: odds dropped -15.1% | Sustained odds drop: 4.96 → 4.21 (-15.1%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	STEAM	San Pedro (Ivo) vs USM Alger (Alg)	1 (San Pedro (Ivo))	2.97	65%	-5.4%	3.14				Steam move: odds dropped -5.4% | Sustained odds drop: 3.14 → 2.97 (-5.4%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Singida Black Stars (Tan) vs CR Belouizdad (Alg)	X (Draw)	2.82	65%	-7.2%	3.04				Steam move: odds dropped -7.2% | Sustained odds drop: 3.04 → 2.82 (-7.2%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Apollon vs Ol. Nicosia	2 (Ol. Nicosia)	7.05	65%	-5.5%	7.46				Steam move: odds dropped -5.5% | Sustained odds drop: 7.46 → 7.05 (-5.5%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Siwelele vs Richards Bay	X (Draw)	2.51	65%	-5.6%	2.66				Steam move: odds dropped -5.6% | Sustained odds drop: 2.66 → 2.51 (-5.6%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Salamanca vs Numancia	2 (Numancia)	2.91	65%	-6.1%	3.10				Steam move: odds dropped -6.1% | Sustained odds drop: 3.10 → 2.91 (-6.1%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	STEAM	Saguntino vs Levante B	X (Draw)	2.66	65%	-7.0%	2.86				Steam move: odds dropped -7.0% | Sustained odds drop: 2.86 → 2.66 (-7.0%) | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Rivers United (Nga) vs Pyramids (Egy)	1 (Rivers United (Nga))	3.13	50%	-34.4%	4.77				Sustained odds drop: 4.77 → 3.13 (-34.4%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Singida Black Stars (Tan) vs CR Belouizdad (Alg)	1 (Singida Black Stars (Tan))	3.14	50%	-20.9%	3.97				Sustained odds drop: 3.97 → 3.14 (-20.9%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Orihuela vs Socuellamos	X (Draw)	3.88	50%	-8.3%	4.23				Sustained odds drop: 4.23 → 3.88 (-8.3%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Olimpico de Totana vs EG El Palmar CF	X (Draw)	3.23	50%	-8.5%	3.53				Sustained odds drop: 3.53 → 3.23 (-8.5%) | Strong drop >8% | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	LATE_SHARP	Bidezarra vs Pena	1 (Bidezarra)	4.82	50%	+31.7%	3.66				Late sharp move detected on 1 | Only 9 min to kick-off — late data is more reliable | 239 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Sturm Graz vs Ried	X (Draw)	3.26	35%	-5.2%	3.44				Sustained odds drop: 3.44 → 3.26 (-5.2%) | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Bidezarra vs Pena	X (Draw)	3.36	35%	-5.1%	3.54				Sustained odds drop: 3.54 → 3.36 (-5.1%) | Only 9 min to kick-off — late data is more reliable | 239 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Atletico Albericia vs Guarnizo	X (Draw)	3.16	35%	-7.9%	3.43				Sustained odds drop: 3.43 → 3.16 (-7.9%) | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	SUSTAINED_DROP	Ontinyent 1931 vs Jove Español	X (Draw)	2.99	35%	-7.4%	3.23				Sustained odds drop: 3.23 → 2.99 (-7.4%) | Only 9 min to kick-off — late data is more reliable | 236 snapshots — robust data
16:51:22	17:00	9	MIXED	Colombe vs Fortuna Mfou	1 (Colombe)	1.55	30%	-4.3%	1.62				Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	MIXED	Tudelano vs UD Logrones	2 (UD Logrones)	2.46	30%	-3.9%	2.56				Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:51:22	17:00	9	MIXED	Ciudad Cieza vs Molinense	X (Draw)	3.58	30%	-4.0%	3.73				Other outcomes rising while this drops — market consensus | Only 9 min to kick-off — late data is more reliable | 108 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Vianes vs Oyonesa	1 (Vianes)	2.97	95%	-8.1%	3.23				Late sharp move detected on 1 | Steam move: odds dropped -8.1% | Sustained odds drop: 3.23 → 2.97 (-8.1%) | Strong drop >8% | Only 5 min to kick-off — late data is more reliable | 240 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	CD Barquereno vs Escobedo	X (Draw)	3.58	95%	-5.8%	3.80				Late sharp move detected on X | Steam move: odds dropped -5.8% | Sustained odds drop: 3.80 → 3.58 (-5.8%) | Only 5 min to kick-off — late data is more reliable | 237 snapshots — robust data
16:54:46	17:00	5	STEAM	Bala Azul vs Deportivo Maritimo	1 (Bala Azul)	1.94	80%	-5.4%	2.05				Steam move: odds dropped -5.4% | Sustained odds drop: 2.05 → 1.94 (-5.4%) | Other outcomes rising while this drops — market consensus | Only 5 min to kick-off — late data is more reliable | 109 snapshots — robust data
16:54:46	17:00	5	STEAM	Siwelele vs Richards Bay	1 (Siwelele)	2.42	65%	-5.5%	2.56				Steam move: odds dropped -5.5% | Sustained odds drop: 2.56 → 2.42 (-5.5%) | Only 5 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:54:46	17:00	5	STEAM	Saguntino vs Levante B	2 (Levante B)	2.43	65%	-5.1%	2.56				Steam move: odds dropped -5.1% | Sustained odds drop: 2.56 → 2.43 (-5.1%) | Only 5 min to kick-off — late data is more reliable | 237 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Rivers United (Nga) vs Pyramids (Egy)	2 (Pyramids (Egy))	2.28	50%	+34.1%	1.70				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 242 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Seravezza Pozzi vs Camaiore	2 (Camaiore)	5.78	50%	+12.9%	5.12				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Chemal vs Tevragh-Zeina	2 (Tevragh-Zeina)	3.09	50%	-4.6%	3.24				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Lorca Deportiva vs UCAM Murcia	1 (Lorca Deportiva)	2.91	50%	-1.7%	2.96				Late sharp move detected on 1 | Only 5 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Ciudad Cieza vs Molinense	2 (Molinense)	6.08	50%	-2.9%	6.26				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 109 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Olimpico de Totana vs EG El Palmar CF	1 (Olimpico de Totana)	1.62	50%	+3.2%	1.57				Late sharp move detected on 1 | Only 5 min to kick-off — late data is more reliable | 241 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	CDFC Calzada vs Autol	2 (Autol)	7.83	50%	+36.4%	5.74				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 105 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Ontinyent 1931 vs Jove Español	1 (Ontinyent 1931)	1.81	50%	+5.9%	1.71				Late sharp move detected on 1 | Only 5 min to kick-off — late data is more reliable | 237 snapshots — robust data
16:54:46	17:00	5	LATE_SHARP	Almazan vs Palencia CF	2 (Palencia CF)	2.20	50%	-1.4%	2.23				Late sharp move detected on 2 | Only 5 min to kick-off — late data is more reliable | 105 snapshots — robust data
17:09:06	17:15	6	STEAM	Angers vs Toulouse	2 (Toulouse)	2.07	80%	-5.5%	2.19				Steam move: odds dropped -5.5% | Sustained odds drop: 2.19 → 2.07 (-5.5%) | Other outcomes rising while this drops — market consensus | Only 6 min to kick-off — late data is more reliable | 241 snapshots — robust data
